gene	gene_length_bp	base_mean	log2fold_change	padj
Adamts5	45655	7.500683694616019	0.26938618751762705	0.6823179624280452
Kcnd3	221672	55.41826259318885	-0.0978012551229103	0.682070215296704
Plod2	66205	6.4805821785882065	-0.242951591000133	0.6818527469018044
Slc9a2	88699	11.58657767835697	-0.18847904690182032	0.6815881319656588
Cenpb	4885	141.58947767590257	-0.07803062864277491	0.6814978029913571
Gm9001	398	3.4644276652895085	0.8829896999419029	0.6814978029913571
Mir5136	75	2.00299670497245	0.553098467015046	0.6814978029913571
Adam32	112664	1.591934970847754	-0.5648003784550067	0.6812292414907
Cybb	52519	7.337119812300901	0.23490044046835215	0.6811411648736587
2700033N17Rik	1226	3.091270605783747	0.40953867275893535	0.6807278013602615
B3gnt7	4473	1.2024387296647128	0.5840650409379747	0.6807278013602615
Gm38944	1010	1.1314855606789176	-0.6178377076546449	0.6807278013602615
Rab11fip5	39672	147.18649085695918	0.0653321851041448	0.6807278013602615
Saa1	2483	24.852931053095812	0.26775284821977635	0.6807278013602615
Sec24b	78794	46.14523316888669	0.10097695988569132	0.6807278013602615
Zmat1	37837	18.30494431223019	-0.14698148777021508	0.6807278013602615
Gpr6	2308	6.611909769330196	-0.27969907497730767	0.6806649356193196
Cyren	6289	10.259662928611542	0.2276167091364662	0.6803961821325921
Fgg	7325	26.249327832121654	0.25950512187466085	0.6803961821325921
Gm16192	2297	1.0247693555459805	0.7173720858887039	0.6803961821325921
Gm20517	72272	3.3565837148672166	0.3441188332241449	0.6803961821325921
Hsf2	26750	21.34439478114437	-0.1432947848058239	0.6803961821325921
Robo1	737789	6.749320835980327	-0.27338042295545417	0.6803961821325921
Sf3a1	22191	80.48268773709383	0.0721187404456448	0.6803961821325921
Slc36a4	33623	46.5833068729588	0.10625315243923487	0.6803676622845358
Src	53418	94.86638067191495	-0.13924400144291849	0.680352775056106
Zfp866	29852	33.929386214171814	-0.12678266116696932	0.680352775056106
Atp5e	3033	400.0038996512602	-0.068198730138632	0.6798271964583923
Lrrd1	21423	1.921377275316668	-0.45952284357617706	0.6798271964583923
Thsd7a	437800	71.34588649990638	-0.08939918679797237	0.6798271964583923
Agap3	49870	389.698650691094	0.0483762680886589	0.6798095066302714
Nelfa	38497	53.6251932897317	0.09373542644556296	0.6797190129829153
Chuk	34145	34.14226623283649	-0.11833689913597208	0.6796963208566374
Mrtfb	161048	181.18028563445893	-0.06548845409381344	0.6796963208566374
Aip	11412	82.19695653179507	-0.07262949998885529	0.6796377199253817
Rnf157	76679	336.39075066029324	-0.05474539092269471	0.6796377199253817
Ndufa12-ps	401	163.54486519210565	-0.13807891861048696	0.679528197411082
Agtrap	10970	33.274826831134376	-0.11143080396752322	0.6788520801666486
A930012L18Rik	14606	4.27090667976876	-0.3126065244867389	0.6785022628416427
Gatad2b	70229	77.54145145144282	-0.125940504961403	0.6785022628416427
Ift80	112071	17.437408614899102	-0.1690067958363233	0.6785022628416427
Lratd1	5224	38.891088357507805	-0.1130192828846729	0.6785022628416427
Man2a1	154374	12.014346431684611	0.19395270429068415	0.6785022628416427
Plvap	13987	27.92929768862702	0.1460928224545324	0.6785022628416427
Svip	8847	43.49034554711539	-0.10220215280279256	0.6785022628416427
H2-Q6	5205	1.4761735320215874	0.5851513085221216	0.6784319956453133
Sec61a1	15326	44.80237799153182	0.1118011884355255	0.6784319956453133
Baiap3	13705	9.560162569955647	-0.21905837593831565	0.6783333379186113
Gm4833	789	1.0115801886070026	-0.6881863089678432	0.6783333379186113
Mir124a-1hg	6630	299.99217478475134	-0.1169254002864688	0.6783333379186113
Ticam1	7467	7.929800620707829	0.24410060095705255	0.6783333379186113
Ubald2	4983	82.16669048015025	0.07985036479365165	0.6783333379186113
Ubqln4	15967	129.95080090511144	-0.06939991378729858	0.6782968613416032
Cbx5	48272	230.289800877184	-0.06281101530605122	0.6782011699570375
Chd4	34610	184.77810560957843	-0.05492597535692579	0.6780869421429542
1700019D03Rik	97855	50.944410777714445	-0.10418710510823874	0.6779467821950135
Grap	19519	11.777718426141588	-0.2045758239266243	0.6779467821950135
Prdm5	158022	9.7716257029584	-0.20308834162369865	0.6779467821950135
2310010J17Rik	5162	31.05580897485275	0.12551117759359254	0.6778442463854077
Med8	6445	72.83366440674031	0.08766839317871475	0.6777904732940677
Zc3h14	40789	28.374804704507863	-0.13544499585514377	0.6777308862397703
Dnali1	10365	4.1936853324740655	-0.35169157908775434	0.6777284179301574
Haus5	11283	7.513941286134196	-0.2499514388066805	0.6777284179301574
Shb	109192	17.00865120238272	0.16607847784296184	0.6777284179301574
Gm12655	16249	3.4308636089139717	0.3959282376043721	0.677546684386901
1700028K03Rik	16833	1.5146557085576102	-0.5443056312038675	0.6773280536303669
Anapc7	23219	41.00666898192398	0.13582683231071385	0.6773280536303669
Bora	28318	6.876844625561881	0.2582256942345483	0.6773280536303669
Cfap410	8381	32.10802199031465	0.12916419016259909	0.6773280536303669
Cpxm2	122052	4.648151195340508	-0.2917347891377575	0.6773280536303669
Cryba4	6025	2.2469279653416736	0.47410741098074705	0.6773280536303669
Gm36560	22049	1.237036912091967	-0.6013738710992378	0.6773280536303669
Hap1	8801	286.870888963103	0.06799430280910614	0.6773280536303669
Limd2	4604	79.56770630026836	-0.08010321713819567	0.6773280536303669
Mall	25546	5.3781751282745915	0.3408800166604415	0.6773280536303669
Mboat7	15734	186.24266550487255	0.0513691777139065	0.6773280536303669
Myadm	11353	49.758850209428246	-0.09960552221554876	0.6773280536303669
Prkci	57212	84.74366420009221	-0.07393108436274012	0.6773280536303669
Rasal3	12924	2.490549309532496	0.4106174854117896	0.6773280536303669
Rxrb	6587	68.36807731128984	-0.08741850519135567	0.6773280536303669
Tspan33	24337	40.88478738783039	0.12044616165648682	0.6773280536303669
Zfp605	19702	3.6593282295194185	0.3450221750935372	0.6773280536303669
Atm	97591	2.4155201912812365	0.5274150728367578	0.6772870409454446
Gpank1	3359	35.155247423324276	0.12062247040241876	0.6772870409454446
R3hdm1	134435	99.5706518923327	-0.08326463319169841	0.6772870409454446
Rab11b	18046	419.4787591125879	-0.04849704939788181	0.6772870409454446
Sec24d	98186	7.522564550721731	0.24969045463213735	0.6772870409454446
Mmab	13026	38.295041293647536	-0.11376978332684276	0.6771091795896387
Lmbr1l	14314	15.765492053419171	0.1779717532199121	0.6769564086274135
Maoa	68120	65.81393537192054	-0.08273983875358674	0.6769564086274135
Hexb	22026	6.686786555058788	0.245272892070673	0.6764780355316317
Sacs	102238	35.57888401317905	-0.11381763205480168	0.6764780355316317
Arvcf	59780	20.640523865570387	0.1497867725072005	0.6761097600404228
B230206H07Rik	5969	4.3728845309523985	-0.30392703181942043	0.6761097600404228
Cd3eap	3469	52.15396444667129	0.11900075433654164	0.6761097600404228
Dnmbp	93370	9.648406534825437	0.22441082470342996	0.6761097600404228
Dock4	400922	48.53415395354729	0.11311098395689488	0.6761097600404228
Gm42463	4885	7.333696496551404	0.2719729522541667	0.6761097600404228
Gsdme	74974	32.0919642705404	-0.1247629180103512	0.6761097600404228
Irgm2	23164	11.670692436464025	0.237782822172491	0.6761097600404228
Mc5r	4850	1.7763166190884017	0.4699611908675848	0.6761097600404228
Nkd1	73530	23.144386637014712	-0.13759479768283317	0.6761097600404228
Smurf2	100649	21.978570337618752	0.13412959664611362	0.6761097600404228
Srgap3	229295	424.4856117799594	-0.05322952597336752	0.6761097600404228
Ankrd50	35585	59.69928535023748	0.08862308411570258	0.6761056326939041
Gab3	118615	6.341243335973745	0.2682414085798304	0.6761056326939041
Itfg1	123343	174.12529063508117	-0.06515702864809887	0.6761056326939041
Mrc2	58496	7.037380009837341	-0.2471832796650185	0.6761056326939041
Ntn4	106526	2.0250452372675425	0.48980729423855707	0.6761056326939041
Phf20	113486	95.51389734166018	0.09555877676495857	0.6761056326939041
Arfrp1	7714	88.8772395623781	-0.07433243694944941	0.6760517062413254
Mtf2	43330	28.006560299999112	-0.1267443821865067	0.6757465318986512
Star	9427	7.414421721535268	0.2510327356441723	0.6755416263183367
Ptpmt1	9329	59.60324782953862	0.08915058171423024	0.6753753113078815
Rere	340320	334.62110624989026	0.05993352615738186	0.6753753113078815
Dhrs4	11582	66.15084883479638	-0.09045206236761796	0.6752635540355635
Cspg4	34837	13.53979008989248	0.2047883703273066	0.6752442391101973
Gp1bb	2086	4.855159981571884	-0.30144256770339883	0.6752442391101973
Poln	162269	1.447217215962587	0.6436737058745038	0.6752442391101973
4931440P22Rik	22122	2.3980938597085077	0.4512048465644976	0.6751387663116256
Clpb	131873	47.455722592079205	-0.10503120214612516	0.6751387663116256
Edem2	27798	18.530019987441936	0.16451987562637232	0.6751387663116256
Gm21926	11620	103.66603403688204	0.10137034806961086	0.6751387663116256
Iigp1	16607	9.68976349702624	-0.20935794823325612	0.6751387663116256
Mycn	5821	3.0295418405039443	-0.4162033904594936	0.6751387663116256
9330158H04Rik	180571	5.929590928362083	-0.2684981474515557	0.6750851531968958
Eif3k	10492	317.39082483208443	0.05739188737324157	0.6750851531968958
Gen1	26881	2.909392241774015	0.3984154329294424	0.6750851531968958
Gm49870	1394	0.908113858089152	-0.6550183477225127	0.6750851531968958
Ncmap	28651	1.29532448015016	0.600102887557418	0.6750851531968958
Phldb2	207355	10.755719203291337	-0.20102533600462627	0.6750851531968958
Psmf1	28374	60.43565426373159	0.0902981573467028	0.6750851531968958
Smc5	67446	38.62539805565122	-0.10708205665658174	0.6750851531968958
Dgki	454162	7.910323728312328	-0.24922214413324675	0.6750744144259201
Tjap1	25175	17.06519443786159	-0.15731101500126682	0.674996213557183
Hdgfl3	53222	94.8518131655635	-0.06804452743713484	0.6749174621626065
Esyt2	109854	38.40918027704991	0.10761457397804568	0.6748810576165386
Igf1r	280841	43.32166806795157	-0.10429441990884188	0.6748272082679195
Fmnl1	27794	57.655296509251	0.105516158092757	0.6746869349747907
Hapln2	5833	37.610196043414206	0.16200772523792045	0.6746869349747907
Supt4a	6071	124.50967665429322	0.0793399929552473	0.6744576091476076
Sptssb	40398	4.86369931611477	-0.2952561315535507	0.6740810467188786
Aldh1a3	36627	2.480088681181202	0.4862787653641872	0.6738483182564092
Haus4	12831	6.540986064276267	0.25263583710020254	0.6738483182564092
Steap2	29749	23.49300497394918	-0.14560262151617903	0.6738483182564092
Cdk5r2	2798	512.9003644402247	-0.18582453596868775	0.6736400654350088
Exosc4	3280	18.401678456814807	-0.15322336982631413	0.6736400654350088
Eif5a	5244	469.52450149895515	0.05652961183619305	0.6731828398601464
Zfp385c	64912	5.8024967186993734	0.30531529060827234	0.6731633734254363
Amn1	31565	24.434515456489684	0.14821719915595122	0.6729873461453361
Cd74	8804	9.508457342832225	-0.24401486279757487	0.6729873461453361
Derl2	12677	32.75657375190925	-0.1343313894201217	0.6729873461453361
Micos13	2319	218.67259812325256	-0.13784597388671566	0.6729873461453361
Pon1	25856	7.079259293303852	0.30239857880550636	0.6729873461453361
Sncg	4515	44.419873432807975	-0.14597721559796548	0.6729873461453361
Stam	75536	83.8585260018551	0.08514197786043358	0.6729873461453361
Txlng	50535	10.836713142448126	0.19489721188028344	0.6729873461453361
Zfp619	22654	1.4982108981884217	0.5829502569083833	0.6729873461453361
Acat2	17857	70.09330920351688	0.0935658994258008	0.6728185101768751
Epm2aip1	7164	129.1093518388206	-0.07376884185345321	0.672814032737761
Gm49194	1473	1.2095059184102757	0.6616073153478211	0.672814032737761
Gm26672	21683	2.605771589807594	-0.3931762997796948	0.6726739461229655
Kmt2e	69794	56.91666309164314	0.094600222725306	0.672578471174278
Ttc17	105922	42.753757516088854	-0.10771375789118008	0.672578471174278
Ppp2r3d	8932	30.08872237545851	0.1271174574728584	0.6724947085776437
Cct4	13261	113.49298622881726	0.07165169113687783	0.6722968757186132
Gm12500	2427	1.2284058707774663	0.6558081406433512	0.6722968757186132
Uck1	5157	58.41222193334052	0.11056115111655476	0.6722968757186132
Adgrl4	107199	28.807246150543907	0.1275180418359592	0.6720962463443761
Gm43774	877	2.4238062536799423	0.4582880339619459	0.6720962463443761
Rab3ip	44985	71.57504818331206	0.08600322559081454	0.6720962463443761
Ccnj	17293	11.423838023847004	-0.2033637853522352	0.6720772443923739
Lyl1	3491	2.864932743947532	-0.3669242074582709	0.6720772443923739
Oprd1	33760	0.8779458204276019	-0.7645541698470062	0.6720772443923739
Rpl14-ps1	652	1.0456006578068189	-1.0853732777039389	0.6720772443923739
Slc7a7	48338	1.7648418431226571	0.5120004540747116	0.6720772443923739
Zswim9	19753	58.220709298235384	-0.1091159132761994	0.6720772443923739
Pde5a	130427	14.697205381919716	-0.17960582896550592	0.6720686582560346
Lmnb2	17042	37.23679312799176	-0.12448846933986592	0.671992449243745
Gm11508	36015	5.411908316873681	0.29343955625517965	0.6718828977385252
Lta4h	31464	58.18845347372152	0.09368527928580336	0.6716773959103263
Calm2	13523	2241.422704675268	-0.05609813110545346	0.671596989365739
Fbxw11	104092	189.24125264944809	0.06546728040756811	0.671596989365739
Srrm1	32837	168.69850518700198	0.08329801226658982	0.671596989365739
Tbc1d16	85454	22.135684885507835	-0.1388936805064738	0.671596989365739
Wac	60196	111.63503989096333	0.06721628134054326	0.671596989365739
Fkbp3	11583	82.6064861389658	-0.10176067383107984	0.6712870573522443
Ngf	51094	1.8806062443462144	0.5468534893286185	0.6712870573522443
Gm16062	8411	1.182432050387337	-0.6406220303974943	0.6711296764904332
Ndufb9	5732	567.7399947340874	0.04416545554154905	0.6709801103265892
Arl5b	33061	20.82978323568067	-0.14440132224491867	0.6709234650764895
Dxo	2214	13.8773389424424	-0.21877834117765452	0.6709037998115378
AI987944	20456	39.96929138149709	-0.12180179336956735	0.6706761185427481
Fhod3	424878	23.69068627692156	-0.14036341776047337	0.6706761185427481
H2-Ke6	2027	0.8168659969153188	-0.7546149814267803	0.6706761185427481
Meg3	31276	8276.567779928591	0.05396413961160171	0.6706761185427481
Pigc	4249	28.04188775171251	0.14347574084282505	0.6706761185427481
Znhit6	28590	46.279273406842606	-0.13664721286900144	0.6706761185427481
Zbtb43	18272	21.229548484733144	-0.14320339234012333	0.6705658390856386
Lpin3	25332	3.4173777252579116	0.3382092553089026	0.670046122316351
Gipc1	12017	52.07587677354822	-0.10459865161524597	0.6699124820243408
Gm6316	1019	0.9338974810673676	-0.7678239757312985	0.6699017698512818
Nit1	7638	20.350227951102926	-0.14838274410668134	0.6699017698512818
9330179D12Rik	63022	2.226819207899298	-0.4603798068260194	0.6697479421422758
Col6a4	107329	2.0331162387057415	-0.46585729919128166	0.6697479421422758
Tmpo	33744	66.52022749026894	-0.08976319377870799	0.6697479421422758
Rln1	3500	1.5947219396460564	0.5137256241005181	0.6696625628765993
Trappc13	36320	96.21908424260192	-0.08466223502332004	0.6696625628765993
9130016M20Rik	2277	1.166655663004185	-0.5777441419096564	0.6694146512098551
Gnb1	67908	361.8691554788839	0.0500352247737567	0.6692926901568946
Grik5	62497	83.81571463365837	-0.08561531847489594	0.6692926901568946
Plpp2	7366	17.532419997581894	0.1684672461303885	0.6692926901568946
B930025P03Rik	12032	1.7320802494400052	0.5684974768577704	0.6691774545790405
Dcbld1	87759	20.381475989996733	-0.14910254265314224	0.6691774545790405
Fam184b	109909	7.971361106005778	-0.23080665691813168	0.6691774545790405
Gm10269	369	4.2753632478814065	1.098376174321704	0.6691774545790405
Stx1b	20649	184.6198601516867	-0.12051906413333	0.6691774545790405
Sugp2	45689	114.07878138936366	-0.06787486267813474	0.6691774545790405
Zc3h15	20187	129.8989449661677	0.07782499127004273	0.6691774545790405
Abraxas2	25886	47.270044421470246	0.10197432371525464	0.6690700216838948
Gm45441	4354	4.114377254137312	-0.33353690659412805	0.6690700216838948
Ripk3	3870	0.8331545923995111	0.7946819527413611	0.6690700216838948
Rps19bp1	3700	40.46708762243676	0.11209692458909278	0.6690700216838948
Capza1	41726	91.17873088390398	0.12397708862278728	0.669065331135467
Fam227a	49380	19.602243330934922	0.15605499231460662	0.669065331135467
Gm16168	72950	1.0518473564999893	-0.7035698275973246	0.669065331135467
Gm45871	12751	7.542754251634749	0.24236917809408076	0.669065331135467
Cks1b	2911	20.904761995906963	0.18715109944032288	0.6690488851299515
B230217O12Rik	37582	12.44404471139778	-0.18217315582523824	0.6686743089098734
Gm49890	28666	1.0347231790471954	0.7405345172926293	0.6686743089098734
Gm9899	14632	20.44119732795551	0.15984628288082395	0.6686743089098734
Foxr2	14075	0.8241719175213789	0.7672854748822528	0.6685852382850171
Minar2	14714	80.04421991682459	0.09104800278371282	0.6685852382850171
Ptrhd1	5923	26.64049668724687	0.13649064597993732	0.6685852382850171
Sco1	14400	9.049922759519433	0.23926852002200136	0.6685852382850171
1110020A21Rik	40528	3.077145100195005	0.3992137524436361	0.6683667310086502
Asb18	64446	1.4853307085703529	0.5928487331911081	0.6683667310086502
B9d2	5778	49.24758188082724	0.10711581628207012	0.6683667310086502
Cracr2b	5519	6.416266303055971	0.28837475221131065	0.6683667310086502
Hspa12b	19041	7.049816808307448	-0.25878819308172196	0.6683667310086502
mt-Te	68	2530.548133780117	0.04990196194841185	0.6683667310086502
Ftl1-ps1	7652	2.4835577702381095	1.3734336235019904	0.668299888644563
Rnd3	18673	9.844407195167888	-0.2026253438346568	0.668299888644563
Gm12705	1887	1.5715846607588824	0.5947782764892383	0.668266349417145
Mrpl27	6322	101.1849468219933	0.08430470365974423	0.6682234374299163
Tmem80	9417	69.26770152999967	-0.10124987495286292	0.6678575297157799
Hmgxb3	45773	1.2438861333440725	0.693585432372887	0.6676692407007931
Gm6136	890	29.72394501223741	1.1557438088066814	0.6673624205966924
Hoxb7	3539	1.4261892887566956	-0.6383007859839975	0.6672016771874731
Sptb	130059	159.72943765597637	-0.06511354817884936	0.6670520832956937
Eci1	12707	35.274515276690686	0.11687945596640786	0.6670129891964613
Ccdc50	63349	147.08475305796108	0.05969453211098888	0.6666217060389228
