GeneID	Enrichment	Cluster	Expressed_4wpi_main	log2FC_4wpi_main	Pval_4wpi_main	FDR_4wpi_main	Expressed_8wpi_main	log2FC_8wpi_main	Pval_8wpi_main	FDR_8wpi_main	Expressed_12wpi_main	log2FC_12wpi_main	Pval_12wpi_main	FDR_12wpi_main	Expressed_14wpi_main	log2FC_14wpi_main	Pval_14wpi_main	FDR_14wpi_main	Expressed_16wpi_main	log2FC_16wpi_main	Pval_16wpi_main	FDR_16wpi_main	Expressed_18wpi_main	log2FC_18wpi_main	Pval_18wpi_main	FDR_18wpi_main	Expressed_20wpi_main	log2FC_20wpi_main	Pval_20wpi_main	FDR_20wpi_main	Expressed_term_main	log2FC_term_main	Pval_term_main	FDR_term_main	Expressed_8wpi_val	log2FC_8wpi_val	Pval_8wpi_val	FDR_8wpi_val	Expressed_term_val	log2FC_term_val	Pval_term_val	FDR_term_val	Expressed_8wpi_ko	log2FC_8wpi_ko	Pval_8wpi_ko	FDR_8wpi_ko	Expressed_8wpi_ip	log2FC_8wpi_ip	Pval_8wpi_ip	FDR_8wpi_ip	Expressed_term_ip	log2FC_term_ip	Pval_term_ip	FDR_term_ip	Expressed_8wpi_old	log2FC_8wpi_old	Pval_8wpi_old	FDR_8wpi_old	Expressed_term_young	log2FC_term_young	Pval_term_young	FDR_term_young	Expressed_term_old	log2FC_term_old	Pval_term_old	FDR_term_old	Expressed_8wpi_saline	log2FC_8wpi_saline	Pval_8wpi_saline	FDR_8wpi_saline	Expressed_8wpi_plasma	log2FC_8wpi_plasma	Pval_8wpi_plasma	FDR_8wpi_plasma	Expressed_term_saline	log2FC_term_saline	Pval_term_saline	FDR_term_saline	Expressed_term_plasma	log2FC_term_plasma	Pval_term_plasma	FDR_term_plasma
Rab40c	_NE	NA	TRUE	0.1138	0.4441	0.9959	TRUE	-0.1412	0.2566	0.4979	TRUE	0.1134	0.2888	0.6783	TRUE	0.2661	0.06125	0.5502	TRUE	-0.1386	0.2967	0.6833	TRUE	-0.09538	0.6157	0.9825	TRUE	0.03565	0.8268	0.9529	TRUE	-0.09107	0.5897	0.7893	TRUE	-0.06297	0.6433	0.8475	TRUE	-0.1034	0.4386	0.672	TRUE	0.0293	0.7928	1	TRUE	0.1109	0.299	0.9999	TRUE	-0.06565	0.5094	0.6862	TRUE	-0.2019	0.0596	0.1801	TRUE	-0.06273	0.6005	0.7461	TRUE	-0.2394	0.09022	0.1777	TRUE	-0.05551	0.6393	0.8065	TRUE	-0.07809	0.4258	1	TRUE	-0.01783	0.8676	0.9394	TRUE	0.07815	0.6481	0.7857
Rab42-ps	_NE	NA	TRUE	0.1136	0.8252	0.9983	TRUE	-1.243	0.01663	0.1045	TRUE	-0.009272	0.9829	0.9968	TRUE	-0.1669	0.6957	0.9245	TRUE	-0.04677	0.9052	0.9718	TRUE	0.2502	0.6757	0.9825	TRUE	0.009076	0.9865	0.9972	TRUE	0.1404	0.7464	0.8802	FALSE	-0.5205	0.4034	NA	FALSE	0.4087	0.4235	NA	FALSE	0.4146	0.4215	NA	TRUE	-0.3425	0.4384	0.9999	TRUE	-0.354	0.2715	0.4552	TRUE	-0.4499	0.384	0.5928	TRUE	-0.1606	0.6665	0.7942	TRUE	0.3885	0.375	0.5229	TRUE	-0.3073	0.3104	0.5437	TRUE	-0.3057	0.2588	1	TRUE	0.2933	0.4091	0.6325	TRUE	0.1116	0.7712	0.8706
Rab43	_NE	NA	TRUE	0.02124	0.9019	0.9991	TRUE	-0.1721	0.157	0.3778	TRUE	-0.08056	0.4939	0.8127	TRUE	0.08728	0.5315	0.8702	TRUE	-0.1811	0.2049	0.6021	TRUE	-0.02653	0.8864	0.9952	TRUE	0.1389	0.4117	0.7657	TRUE	0.267	0.1224	0.3104	TRUE	0.04377	0.7441	0.8978	TRUE	0.2126	0.1373	0.3389	TRUE	0.01986	0.8688	1	TRUE	-0.006836	0.9549	0.9999	TRUE	0.2737	0.009948	0.03664	TRUE	-0.169	0.1585	0.3426	TRUE	0.3812	0.01116	0.03921	TRUE	0.2448	0.1115	0.2096	TRUE	-0.1954	0.0359	0.16	TRUE	-0.04742	0.5627	1	TRUE	0.2113	0.08508	0.2398	TRUE	0.3458	0.02316	0.075
Rab44	_NE	NA	FALSE	0.1069	0.8808	NA	FALSE	-1.483	0.08246	NA	FALSE	-0.05327	0.9496	NA	FALSE	-0.4325	0.5929	NA	FALSE	-1.824	0.1537	NA	FALSE	-0.4835	0.7591	NA	FALSE	-0.6587	0.538	NA	FALSE	1.52	0.08744	NA	FALSE	-1.026	0.4672	NA	FALSE	0.8822	0.3017	NA	FALSE	-2.159	0.1099	NA	FALSE	0.309	0.7322	NA	FALSE	1.416	0.08403	NA	FALSE	-0.2912	0.8154	NA	FALSE	1.627	0.008788	NA	FALSE	-0.316	0.7208	NA	FALSE	-0.09702	0.8592	NA	FALSE	0.641	0.4747	NA	FALSE	0.5848	0.4648	NA	FALSE	0.6305	0.5014	NA
Rab4a	_NE	NA	TRUE	0.07222	0.6747	0.9959	TRUE	-0.1228	0.3187	0.562	TRUE	0.03398	0.7944	0.9389	TRUE	0.177	0.2331	0.7247	TRUE	-0.02111	0.8886	0.9681	TRUE	-0.1895	0.3451	0.9273	TRUE	-0.01794	0.9186	0.9775	TRUE	-0.2098	0.2997	0.5481	TRUE	-0.07913	0.6031	0.826	TRUE	-0.1349	0.4077	0.643	TRUE	-0.02427	0.8462	1	TRUE	-0.04756	0.7367	0.9999	TRUE	-0.1824	0.1502	0.2994	TRUE	-0.03333	0.7759	0.8845	TRUE	-0.4469	0.001475	0.007384	TRUE	-0.4066	0.01339	0.0368	TRUE	-0.1335	0.1424	0.3557	TRUE	0.06035	0.4599	1	TRUE	-0.134	0.2543	0.4844	TRUE	-0.08817	0.6516	0.7879
Rab4b	_NE	NA	TRUE	0.14	0.4151	0.9959	TRUE	-0.4347	0.0002662	0.006197	TRUE	0.3456	0.001122	0.03828	TRUE	0.1356	0.336	0.7872	TRUE	-0.3391	0.03354	0.3167	TRUE	-0.3109	0.1452	0.7837	TRUE	0.2524	0.1611	0.5472	TRUE	-0.3226	0.07302	0.2191	TRUE	-0.2439	0.08863	0.3442	TRUE	-0.1755	0.2426	0.4804	TRUE	-0.02243	0.8068	1	TRUE	-0.1052	0.434	0.9999	TRUE	-0.0101	0.9371	0.9695	TRUE	-0.532	1.243e-06	3.375e-05	TRUE	-0.1484	0.2754	0.4474	TRUE	-0.3174	0.05225	0.1151	TRUE	-0.2063	0.01726	0.1039	TRUE	-0.0402	0.5827	1	TRUE	-0.1598	0.1209	0.3035	TRUE	0.06837	0.711	0.8315
Rab5a	_NE	NA	TRUE	-0.1887	0.163	0.9959	TRUE	0.1933	0.07034	0.2401	TRUE	-0.0621	0.4772	0.8052	TRUE	0.03842	0.7571	0.9439	TRUE	0.2544	0.09861	0.4668	TRUE	0.03313	0.8485	0.9927	TRUE	-0.2358	0.09844	0.4457	TRUE	-0.05188	0.7364	0.874	TRUE	0.1311	0.2562	0.5752	TRUE	0.08784	0.4836	0.7081	TRUE	0.07066	0.5443	1	TRUE	0.04296	0.6603	0.9999	TRUE	-0.03273	0.7215	0.8414	TRUE	0.2128	0.01326	0.06364	TRUE	-0.099	0.3961	0.5711	TRUE	0.02723	0.8137	0.883	TRUE	0.259	0.003318	0.03853	TRUE	-0.02114	0.7693	1	TRUE	-0.1285	0.2258	0.4538	TRUE	-0.1394	0.35	0.5352
Rab5b	_NE	NA	TRUE	-0.1423	0.3455	0.9959	TRUE	0.04946	0.639	0.8064	TRUE	-0.01962	0.8176	0.9475	TRUE	0.1546	0.1695	0.6864	TRUE	0.189	0.1367	0.5237	TRUE	-0.02242	0.8855	0.9951	TRUE	-0.1482	0.2798	0.6699	TRUE	-0.01416	0.9223	0.9673	TRUE	-0.02916	0.8011	0.9233	TRUE	-0.07185	0.579	0.7783	TRUE	-0.04863	0.5911	1	TRUE	0.1136	0.2019	0.9898	TRUE	-0.1217	0.186	0.3498	TRUE	0.1133	0.1604	0.3453	TRUE	-0.07706	0.4727	0.6416	TRUE	-0.12	0.2657	0.4068	TRUE	0.1166	0.1722	0.3959	TRUE	-0.002953	0.9618	1	TRUE	-0.0771	0.4866	0.6966	TRUE	-0.2104	0.09925	0.2228
Rab5c	_NE	NA	TRUE	0.1984	0.1542	0.9959	TRUE	-0.2326	0.02937	0.1455	TRUE	0.2131	0.01163	0.1566	TRUE	0.114	0.3222	0.7794	TRUE	-0.1313	0.3197	0.6981	TRUE	0.03601	0.8326	0.9925	TRUE	0.3146	0.03131	0.2584	TRUE	0.3036	0.03161	0.1192	TRUE	-0.07685	0.5175	0.7785	TRUE	0.2541	0.04852	0.1686	TRUE	-0.0928	0.3171	1	TRUE	-0.03856	0.7081	0.9999	TRUE	0.4183	7.973e-06	6.83e-05	TRUE	-0.3727	2.897e-05	0.0005189	TRUE	0.3299	0.005377	0.02166	TRUE	0.3594	0.003293	0.01113	TRUE	-0.0446	0.5907	0.7758	TRUE	-0.06601	0.2685	1	TRUE	0.3332	0.0008777	0.007298	TRUE	0.4621	0.001017	0.006157
Rab6a	_NE	NA	TRUE	-0.2385	0.3145	0.9959	TRUE	0.2069	0.08127	0.261	TRUE	-0.01082	0.9256	0.9816	TRUE	0.1443	0.2783	0.7509	TRUE	0.2446	0.1348	0.5216	TRUE	-0.1256	0.4929	0.9727	TRUE	-0.3249	0.04097	0.2951	TRUE	-0.2617	0.1106	0.2901	TRUE	0.07294	0.5481	0.797	TRUE	-0.1384	0.2849	0.5279	TRUE	0.04953	0.6627	1	TRUE	-0.07125	0.5398	0.9999	TRUE	-0.2994	0.01002	0.03687	TRUE	0.2194	0.01282	0.06228	TRUE	-0.3428	0.0153	0.05055	TRUE	-0.3992	0.0004869	0.002078	TRUE	0.2274	0.009733	0.0744	TRUE	-0.001952	0.9806	1	TRUE	-0.3547	0.007974	0.04356	TRUE	-0.4158	0.001476	0.008384
Rab6b	N	NA	TRUE	-0.055	0.8241	0.9983	TRUE	-0.03489	0.7712	0.8868	TRUE	0.09101	0.5094	0.8222	TRUE	0.2092	0.156	0.6733	TRUE	0.148	0.3614	0.7251	TRUE	-0.12	0.55	0.9788	TRUE	-0.08562	0.5891	0.8566	TRUE	-0.2904	0.1275	0.3189	TRUE	-0.1297	0.2305	0.5482	TRUE	-0.2614	0.05085	0.1742	TRUE	0.01196	0.9228	1	TRUE	-0.0501	0.7221	0.9999	TRUE	-0.4118	0.002722	0.0124	TRUE	-0.01147	0.9053	0.9575	TRUE	-0.3155	0.04047	0.1081	TRUE	-0.4921	1.69e-05	9.958e-05	TRUE	0.02931	0.7182	0.8568	TRUE	-0.05162	0.5323	1	TRUE	-0.2611	0.04003	0.1423	TRUE	-0.3876	0.0008079	0.005091
Rab7	_NE	NA	TRUE	-0.1871	0.1998	0.9959	TRUE	-0.01885	0.8567	0.9333	TRUE	0.03857	0.6335	0.8773	TRUE	0.1352	0.2104	0.712	TRUE	0.1264	0.3265	0.7037	TRUE	-0.04396	0.7702	0.9896	TRUE	-0.06766	0.6282	0.8755	TRUE	0.007233	0.9604	0.9846	TRUE	-0.09581	0.3858	0.6879	TRUE	0.08541	0.4881	0.7119	TRUE	0.02335	0.8188	1	TRUE	-0.06989	0.4079	0.9999	TRUE	0.02235	0.8053	0.892	TRUE	0.05942	0.4481	0.6519	TRUE	0.0416	0.6926	0.8108	TRUE	0.09509	0.3831	0.5311	TRUE	0.04611	0.581	0.7682	TRUE	-0.03008	0.6422	1	TRUE	0.03595	0.7285	0.8659	TRUE	0.06721	0.5839	0.738
Rab7l1	_NE	1	TRUE	-0.1743	0.5912	0.9959	TRUE	-0.3521	0.1325	0.3442	TRUE	-0.1743	0.5038	0.8189	TRUE	0.03565	0.9059	0.9837	TRUE	0.4718	0.145	0.5355	TRUE	0.479	0.1641	0.8033	TRUE	0.549	0.1118	0.4709	TRUE	2.418	2.583e-13	1.282e-11	TRUE	-0.2239	0.4041	0.7009	TRUE	2.371	1.662e-18	1.568e-16	TRUE	0.1473	0.5761	1	TRUE	0.2426	0.3588	0.9999	TRUE	2.363	1.3e-25	5.794e-24	TRUE	0.03289	0.9002	0.9549	TRUE	2.339	8.719e-16	2.618e-14	TRUE	2.744	3.222e-51	2.596e-49	TRUE	-0.1354	0.5036	0.7112	TRUE	-0.06206	0.7641	1	TRUE	1.432	1.079e-10	3.2e-09	TRUE	1.801	4.96e-13	1.74e-11
Rab8a	_NE	NA	TRUE	0.1267	0.4554	0.9959	TRUE	-0.05164	0.6584	0.8187	TRUE	0.07187	0.5222	0.8288	TRUE	0.05941	0.6645	0.9161	TRUE	0.04978	0.7228	0.9056	TRUE	0.0716	0.6886	0.9825	TRUE	0.1555	0.3422	0.7228	TRUE	0.217	0.2212	0.4548	TRUE	0.1008	0.4241	0.7138	TRUE	-0.01196	0.9324	0.9707	TRUE	0.0593	0.6111	1	TRUE	0.04346	0.7061	0.9999	TRUE	0.07783	0.4909	0.6697	TRUE	0.02568	0.8228	0.9126	TRUE	0.0447	0.734	0.8378	TRUE	0.271	0.02924	0.07143	TRUE	0.07098	0.3897	0.6194	TRUE	-0.01325	0.8617	1	TRUE	0.1261	0.2623	0.4931	TRUE	0.1156	0.4122	0.5959
Rab8b	_NE	NA	TRUE	-0.1141	0.5276	0.9959	TRUE	0.3992	0.0003418	0.007476	TRUE	-0.07595	0.5148	0.8246	TRUE	0.3604	0.01046	0.3019	TRUE	0.4279	0.02198	0.2551	TRUE	0.2951	0.06919	0.6141	TRUE	-0.2257	0.1535	0.5385	TRUE	-0.3409	0.03425	0.1266	TRUE	0.1477	0.3011	0.6193	TRUE	-0.2253	0.08792	0.255	TRUE	-0.02893	0.8094	1	TRUE	0.378	0.0006222	0.07746	TRUE	-0.2047	0.07067	0.1714	TRUE	0.2902	0.0009327	0.008831	TRUE	-0.4296	0.002823	0.01279	TRUE	-0.1345	0.2204	0.3541	TRUE	0.1243	0.1937	0.4203	TRUE	-0.03907	0.6486	1	TRUE	-0.1162	0.3655	0.5959	TRUE	-0.4991	0.0006134	0.004004
Rab9	_NE	NA	TRUE	0.05162	0.7691	0.9959	TRUE	0.1929	0.1171	0.3214	TRUE	-0.1216	0.3375	0.7154	TRUE	0.06723	0.6644	0.9161	TRUE	0.1552	0.3319	0.7067	TRUE	0.07196	0.7077	0.9844	TRUE	-0.201	0.2778	0.669	TRUE	0.02554	0.8886	0.9531	TRUE	0.07938	0.5952	0.8217	TRUE	-0.05006	0.7589	0.8807	TRUE	0.1144	0.3435	1	TRUE	0.09084	0.4727	0.9999	TRUE	-0.05589	0.6174	0.7695	TRUE	0.2575	0.03259	0.1187	TRUE	-0.1575	0.2635	0.4342	TRUE	0.1113	0.3826	0.5305	TRUE	0.1245	0.1847	0.411	TRUE	0.1124	0.1591	1	TRUE	-0.1213	0.3154	0.5486	TRUE	-0.1358	0.4185	0.602
Rab9b	_NE	3	TRUE	-0.3115	0.0855	0.9959	TRUE	0.2653	0.02035	0.1177	TRUE	-0.09315	0.3968	0.7562	TRUE	0.1868	0.1867	0.7018	TRUE	0.3147	0.08224	0.4406	TRUE	-0.108	0.55	0.9788	TRUE	-0.4659	0.005745	0.1025	TRUE	-0.6055	0.0009419	0.00733	TRUE	-0.05295	0.6914	0.8721	TRUE	-0.387	0.01257	0.06316	TRUE	0.03757	0.7922	1	TRUE	0.2387	0.04123	0.6746	TRUE	-0.5226	1.115e-05	9.286e-05	TRUE	0.2121	0.04724	0.1537	TRUE	-0.7374	7.785e-06	6.889e-05	TRUE	-0.6978	9.615e-07	7.2e-06	TRUE	0.06087	0.5953	0.7781	TRUE	0.01206	0.8758	1	TRUE	-0.3747	0.00723	0.04021	TRUE	-0.9314	1.218e-06	1.629e-05
Rabac1	_NE	4	TRUE	0.3463	0.03903	0.9959	TRUE	-0.6426	1.009e-06	8.088e-05	TRUE	0.4651	0.00016	0.01177	TRUE	0.04989	0.7396	0.9385	TRUE	-0.5351	0.001625	0.06016	TRUE	-0.4093	0.1254	0.7583	TRUE	0.4053	0.04145	0.2963	TRUE	-0.1213	0.5164	0.7356	TRUE	-0.08841	0.5728	0.8076	TRUE	-0.1925	0.3348	0.5784	TRUE	0.008907	0.9288	1	TRUE	0.05045	0.7318	0.9999	TRUE	0.1311	0.3435	0.5327	TRUE	-0.72	2.929e-07	9.437e-06	TRUE	-0.1008	0.5434	0.6998	TRUE	-0.2606	0.1624	0.2806	TRUE	-0.256	0.02684	0.1342	TRUE	-0.1049	0.1717	1	TRUE	0.1041	0.3469	0.5792	TRUE	0.4111	0.05876	0.1513
Rabep1	_NE	NA	TRUE	-0.1994	0.1888	0.9959	TRUE	0.2808	0.01549	0.1004	TRUE	-0.1371	0.1014	0.4574	TRUE	0.007644	0.9514	0.9925	TRUE	0.1532	0.2886	0.6787	TRUE	0.02024	0.9108	0.9959	TRUE	-0.2284	0.1337	0.5089	TRUE	-0.2565	0.1327	0.3277	TRUE	0.09339	0.439	0.7249	TRUE	-0.1043	0.3955	0.6321	TRUE	0.02808	0.7636	1	TRUE	0.05906	0.4983	0.9999	TRUE	-0.2158	0.0203	0.06511	TRUE	0.2409	0.003085	0.02251	TRUE	-0.3856	0.001449	0.007275	TRUE	-0.1917	0.09489	0.1849	TRUE	0.1083	0.2002	0.4275	TRUE	0.08477	0.1647	1	TRUE	-0.2065	0.04011	0.1425	TRUE	-0.4308	0.001309	0.007591
Rabep2	_NE	4	TRUE	0.3615	0.1673	0.9959	TRUE	-0.6062	0.0009352	0.01566	TRUE	0.4425	0.01302	0.163	TRUE	-0.01539	0.9341	0.9881	TRUE	-0.33	0.1757	0.5741	TRUE	-0.2191	0.4	0.9479	TRUE	0.3697	0.1007	0.4498	TRUE	0.4661	0.04005	0.1418	TRUE	0.05742	0.7745	0.9114	TRUE	0.07494	0.6822	0.839	TRUE	-0.2113	0.1822	1	TRUE	0.02759	0.8948	0.9999	TRUE	0.5048	0.001727	0.00838	TRUE	-0.7009	4.656e-05	0.0007771	TRUE	0.3515	0.05139	0.1299	TRUE	0.1301	0.5016	0.6416	TRUE	-0.4322	0.001808	0.02614	TRUE	-0.04697	0.6672	1	TRUE	0.2891	0.03938	0.1406	TRUE	0.3192	0.2388	0.4174
Rabepk	_NE	NA	TRUE	-0.09802	0.6039	0.9959	TRUE	-0.07023	0.6204	0.795	TRUE	0.07885	0.5527	0.8441	TRUE	0.09154	0.5605	0.8785	TRUE	0.2265	0.1566	0.55	TRUE	-0.08852	0.681	0.9825	TRUE	0.02614	0.8834	0.9687	TRUE	-0.246	0.2448	0.4834	TRUE	0.1022	0.5066	0.7722	TRUE	-0.2122	0.2024	0.4334	TRUE	-0.01866	0.8905	1	TRUE	-0.005912	0.9654	0.9999	TRUE	-0.1657	0.1865	0.3506	TRUE	-0.05311	0.6934	0.836	TRUE	-0.4859	0.002548	0.01175	TRUE	-0.1891	0.2314	0.3669	TRUE	-0.08671	0.3238	0.5569	TRUE	0.0001306	0.9987	1	TRUE	-0.1495	0.2352	0.4651	TRUE	-0.2289	0.1486	0.2986
Rabgap1	_NE	NA	TRUE	-0.2008	0.1545	0.9959	TRUE	0.2099	0.0527	0.2024	TRUE	-0.04504	0.5908	0.8591	TRUE	0.1532	0.1763	0.6928	TRUE	0.2626	0.05306	0.3766	TRUE	-0.009519	0.9528	0.9975	TRUE	-0.1855	0.1856	0.58	TRUE	-0.05871	0.6825	0.8459	TRUE	0.1344	0.2487	0.5659	TRUE	0.08468	0.4937	0.7168	TRUE	0.03786	0.6724	1	TRUE	-0.01598	0.857	0.9999	TRUE	-0.02851	0.7473	0.8574	TRUE	0.2794	0.000484	0.005348	TRUE	-0.1425	0.231	0.3962	TRUE	-0.187	0.09859	0.1905	TRUE	0.04528	0.5707	0.7607	TRUE	0.001767	0.977	1	TRUE	-0.1257	0.2446	0.4747	TRUE	-0.2465	0.05103	0.1365
Rabgap1l	_NE	NA	TRUE	-0.3917	0.03621	0.9908	TRUE	0.1805	0.1336	0.3454	TRUE	-0.101	0.2982	0.6864	TRUE	-0.09855	0.4744	0.8532	TRUE	0.1101	0.4547	0.783	TRUE	-0.0453	0.8573	0.9928	TRUE	-0.4691	0.003849	0.07694	TRUE	-0.1864	0.4802	0.7075	TRUE	0.3377	0.008571	0.09341	TRUE	0.03847	0.7788	0.8909	TRUE	0.05928	0.64	1	TRUE	0.03381	0.7161	0.9999	TRUE	0.06422	0.4848	0.6653	TRUE	0.2539	0.0009975	0.009303	TRUE	-0.03429	0.788	0.8734	TRUE	-0.2075	0.07384	0.1513	TRUE	0.2937	0.003033	0.03636	TRUE	0.01706	0.8668	1	TRUE	-0.1868	0.185	0.4003	TRUE	-0.2592	0.0648	0.1627
Rabgef1	_NE	NA	TRUE	-0.04276	0.7825	0.9959	TRUE	0.06733	0.5452	0.7429	TRUE	-0.06453	0.5485	0.8419	TRUE	0.1733	0.2192	0.7165	TRUE	0.1767	0.2233	0.6242	TRUE	-0.1288	0.4734	0.9685	TRUE	-0.1422	0.3929	0.7546	TRUE	-0.1428	0.4413	0.678	TRUE	-0.05576	0.6546	0.853	TRUE	-0.0693	0.6277	0.8087	TRUE	0.1056	0.3507	1	TRUE	-0.03359	0.7605	0.9999	TRUE	-0.207	0.06236	0.1563	TRUE	-0.03602	0.7402	0.864	TRUE	-0.3268	0.01027	0.03658	TRUE	-0.2058	0.09384	0.1834	TRUE	-0.02863	0.7284	0.8629	TRUE	0.0889	0.241	1	TRUE	-0.1419	0.1895	0.4058	TRUE	-0.2479	0.07555	0.1821
Rabggta	_NE	NA	TRUE	-0.02774	0.8621	0.9983	TRUE	-0.1754	0.2087	0.4441	TRUE	0.07995	0.4658	0.7997	TRUE	0.06088	0.6462	0.91	TRUE	-0.1746	0.1953	0.5961	TRUE	-0.132	0.4868	0.9719	TRUE	0.2724	0.09976	0.4475	TRUE	0.07135	0.6769	0.8429	TRUE	-0.2312	0.06327	0.2918	TRUE	0.08085	0.5587	0.7637	TRUE	-0.01683	0.8741	1	TRUE	-0.1051	0.4073	0.9999	TRUE	0.1015	0.3134	0.503	TRUE	-0.3115	0.003651	0.02542	TRUE	-0.04018	0.759	0.8547	TRUE	-0.04893	0.7101	0.8106	TRUE	-0.1975	0.01812	0.1072	TRUE	-0.05634	0.4514	1	TRUE	0.03376	0.7612	0.8826	TRUE	0.01107	0.9411	0.9694
Rabggtb	_NE	NA	TRUE	-0.04396	0.7744	0.9959	TRUE	0.2389	0.02916	0.1448	TRUE	-0.0967	0.3663	0.7347	TRUE	0.01475	0.9102	0.9846	TRUE	0.2276	0.1037	0.4759	TRUE	0.003898	0.9821	0.9978	TRUE	-0.1441	0.4004	0.7588	TRUE	0.02474	0.8881	0.9527	TRUE	0.01101	0.9279	0.9744	TRUE	-0.1889	0.1547	0.3661	TRUE	0.009248	0.9335	1	TRUE	-0.01045	0.9255	0.9999	TRUE	-0.2587	0.01377	0.04765	TRUE	0.1333	0.2164	0.4194	TRUE	-0.1482	0.2555	0.4254	TRUE	-0.06083	0.6117	0.7353	TRUE	0.1966	0.01399	0.09201	TRUE	-0.02842	0.6886	1	TRUE	-0.08083	0.4573	0.6729	TRUE	-0.141	0.3794	0.5633
Rabif	_NE	NA	TRUE	-0.07129	0.6753	0.9959	TRUE	0.04863	0.6767	0.8281	TRUE	0.001972	0.9869	0.9977	TRUE	0.1769	0.2405	0.7285	TRUE	0.2067	0.1866	0.5863	TRUE	0.07359	0.6911	0.9825	TRUE	-0.07502	0.6571	0.8887	TRUE	-0.1243	0.511	0.7321	TRUE	-0.1538	0.2481	0.5657	TRUE	-0.09172	0.5623	0.7665	TRUE	-0.05901	0.6502	1	TRUE	0.03929	0.7665	0.9999	TRUE	-0.284	0.01174	0.04203	TRUE	0.151	0.2206	0.4247	TRUE	-0.2255	0.1089	0.2306	TRUE	-0.1549	0.2277	0.3627	TRUE	0.08422	0.3348	0.5666	TRUE	-0.04223	0.626	1	TRUE	-0.1129	0.3357	0.5697	TRUE	-0.3652	0.01945	0.06591
Rabl2	_NE	NA	TRUE	0.2818	0.1389	0.9959	TRUE	0.02548	0.8457	0.9275	TRUE	0.0948	0.4526	0.7904	TRUE	-0.07991	0.6075	0.8972	TRUE	0.02732	0.8618	0.9581	TRUE	0.1551	0.4435	0.9635	TRUE	0.1482	0.4184	0.771	TRUE	-0.2343	0.2192	0.4522	TRUE	-0.02197	0.8875	0.9589	TRUE	-0.2927	0.05791	0.1903	TRUE	0.07933	0.5587	1	TRUE	0.06164	0.6206	0.9999	TRUE	-0.1322	0.275	0.4587	TRUE	0.1157	0.398	0.6053	TRUE	-0.1882	0.1832	0.3358	TRUE	0.00216	0.9865	0.9926	TRUE	-0.06285	0.4486	0.668	TRUE	0.05469	0.5057	1	TRUE	0.02606	0.8144	0.9124	TRUE	-0.1797	0.3342	0.5189
Rabl3	_NE	NA	TRUE	0.04167	0.8771	0.9983	TRUE	0.01465	0.944	0.9781	TRUE	-0.01226	0.9548	0.9887	TRUE	0.02986	0.9013	0.9831	TRUE	0.3568	0.09846	0.4666	TRUE	-0.03039	0.9141	0.9959	TRUE	-0.03884	0.8798	0.9677	TRUE	0.06145	0.8228	0.9205	TRUE	-0.2863	0.1576	0.4582	TRUE	0.326	0.1719	0.3935	TRUE	-0.1461	0.5189	1	TRUE	0.003073	0.9878	0.9999	TRUE	-0.04219	0.8461	0.9176	TRUE	-0.05217	0.7986	0.8975	TRUE	0.1599	0.4478	0.619	TRUE	0.08401	0.6392	0.7565	TRUE	0.1456	0.3658	0.5972	TRUE	0.06467	0.6734	1	TRUE	0.07715	0.6641	0.825	TRUE	-0.05534	0.7931	0.8851
Rabl5	_NE	NA	TRUE	0.09695	0.5926	0.9959	TRUE	-0.08288	0.4993	0.7099	TRUE	0.1862	0.1409	0.5233	TRUE	0.2032	0.1815	0.6969	TRUE	0.04545	0.7596	0.9211	TRUE	0.01036	0.9597	0.9975	TRUE	0.1302	0.448	0.7891	TRUE	0.006233	0.9731	0.9882	TRUE	-0.05843	0.6973	0.8758	TRUE	-0.05643	0.7175	0.8595	TRUE	0.0463	0.6902	1	TRUE	0.009275	0.9465	0.9999	TRUE	-0.1581	0.1724	0.331	TRUE	-0.1516	0.2138	0.4161	TRUE	-0.04687	0.7272	0.8334	TRUE	0.06465	0.6432	0.7592	TRUE	-0.1196	0.1662	0.3875	TRUE	-0.007574	0.9281	1	TRUE	-0.09754	0.3895	0.6156	TRUE	-0.2078	0.2235	0.3973
Rac1	_NE	NA	TRUE	-0.06636	0.7236	0.9959	TRUE	0.2238	0.04287	0.1798	TRUE	-0.04316	0.6537	0.8842	TRUE	0.1163	0.3586	0.8016	TRUE	0.2292	0.09345	0.4577	TRUE	0.09134	0.5908	0.979	TRUE	-0.1232	0.386	0.7501	TRUE	0.1827	0.2354	0.4726	TRUE	-0.06687	0.5927	0.8201	TRUE	0.05831	0.6602	0.8273	TRUE	-0.004072	0.968	1	TRUE	-0.01222	0.9045	0.9999	TRUE	0.02263	0.8312	0.908	TRUE	0.09831	0.2455	0.4531	TRUE	0.05456	0.6509	0.7827	TRUE	0.1606	0.149	0.2625	TRUE	0.2426	0.002707	0.03371	TRUE	0.03242	0.6307	1	TRUE	0.02498	0.8194	0.9147	TRUE	0.03215	0.8018	0.8905
